2025-01-01 00:00:00,AA,0,98,-11.0,-5.0,-1.0,10.0,32.0,122.0
2025-01-01 00:00:00,AA,11,1035,-15.0,-4.0,-1.0,13.0,55.0,582.0
2025-01-01 00:00:00,AA,16,979,-20.0,-4.0,0.0,23.0,72.0,1051.0
2025-01-01 00:00:00,AA,18,1029,-22.0,-3.0,3.0,28.0,76.0,910.0
2025-01-01 00:00:00,AA,20,813,-26.0,-3.0,2.0,26.0,71.0,768.0
2025-01-01 00:00:00,AA,23,241,-13.0,-5.0,-1.0,10.0,41.0,808.0
2025-01-01 00:00:00,DL,5,426,-18.0,-8.0,-4.0,1.0,14.0,358.0
2025-01-01 00:00:00,DL,6,1220,-20.0,-6.0,-3.0,2.0,16.0,565.0
2025-01-01 00:00:00,DL,7,1489,-26.0,-6.0,-3.0,2.0,20.0,911.0
2025-01-01 00:00:00,DL,8,1129,-19.0,-5.0,-2.0,3.0,24.0,772.0
2025-01-01 00:00:00,DL,14,903,-17.0,-5.0,-1.0,15.0,49.0,1109.0
2025-01-01 00:00:00,DL,17,1034,-20.0,-6.0,-1.0,15.0,51.0,362.0
2025-01-01 00:00:00,DL,23,205,-17.0,-5.0,-1.0,11.0,42.0,191.0
2025-01-01 00:00:00,UA,0,56,-10.0,-4.0,1.0,14.0,50.0,125.0
2025-01-01 00:00:00,UA,6,866,-17.0,-6.0,-3.0,3.0,21.0,559.0
2025-01-01 00:00:00,UA,9,861,-14.0,-4.0,1.0,15.0,56.0,438.0
2025-01-01 00:00:00,UA,14,828,-15.0,-4.0,1.0,24.0,91.0,604.0
2025-01-01 00:00:00,UA,17,903,-23.0,-3.0,4.0,32.0,75.0,945.0
2025-01-01 00:00:00,UA,18,959,-20.0,-3.0,4.0,26.0,73.0,1145.0
2025-01-01 00:00:00,UA,21,363,-13.0,-3.0,6.0,31.0,65.0,729.0
2025-01-01 00:00:00,WN,17,1449,-14.0,-1.0,11.0,33.0,65.0,491.0
2025-01-08 00:00:00,AA,6,1108,-16.0,-7.0,-5.0,-1.0,14.0,2455.0
2025-01-08 00:00:00,AA,7,1166,-17.0,-7.0,-4.0,0.0,18.0,1782.0
2025-01-08 00:00:00,AA,8,1197,-19.0,-6.0,-3.0,2.0,30.0,1300.0
2025-01-08 00:00:00,AA,13,831,-14.0,-5.0,-1.0,12.0,57.0,1224.0
2025-01-08 00:00:00,AA,18,923,-34.0,-5.0,-1.0,14.0,46.0,269.0
2025-01-08 00:00:00,AA,20,561,-26.0,-5.0,-2.0,10.0,41.0,519.0
2025-01-08 00:00:00,AA,23,144,-18.0,-7.0,-4.0,1.0,25.0,1041.0
2025-01-08 00:00:00,DL,1,14,-12.0,-9.0,-6.0,0.0,4.0,92.0
2025-01-08 00:00:00,DL,6,1136,-23.0,-8.0,-4.0,0.0,27.0,1119.0
2025-01-08 00:00:00,DL,12,954,-21.0,-6.0,0.0,25.0,95.0,1114.0
2025-01-08 00:00:00,DL,13,854,-19.0,-6.0,-1.0,22.0,80.0,575.0
2025-01-08 00:00:00,DL,14,769,-17.0,-5.0,0.0,27.0,85.0,1109.0
2025-01-08 00:00:00,DL,16,666,-25.0,-5.0,0.0,24.0,88.0,1143.0
2025-01-08 00:00:00,DL,17,1064,-24.0,-7.0,-2.0,16.0,66.0,1209.0
2025-01-08 00:00:00,DL,18,875,-23.0,-6.0,0.0,25.0,91.0,1074.0
2025-01-08 00:00:00,DL,20,438,-17.0,-5.0,0.0,24.0,80.0,856.0
2025-01-08 00:00:00,DL,22,513,-21.0,-6.0,-2.0,8.0,50.0,682.0
2025-01-08 00:00:00,UA,2,7,-11.0,-7.0,-6.0,82.0,92.0,92.0
2025-01-08 00:00:00,UA,5,168,-19.0,-8.0,-5.0,-2.0,10.0,364.0
2025-01-08 00:00:00,UA,9,1013,-17.0,-6.0,-2.0,6.0,32.0,409.0
2025-01-08 00:00:00,UA,13,889,-18.0,-7.0,-3.0,5.0,33.0,283.0
2025-01-08 00:00:00,UA,15,603,-26.0,-7.0,-2.0,8.0,37.0,329.0
2025-01-08 00:00:00,UA,16,832,-16.0,-6.0,-3.0,8.0,35.0,405.0
2025-01-08 00:00:00,UA,17,982,-16.0,-6.0,-2.0,8.0,35.0,296.0
2025-01-08 00:00:00,UA,18,906,-24.0,-5.0,-1.0,9.0,40.0,210.0
2025-01-08 00:00:00,UA,19,682,-19.0,-6.0,-1.0,9.0,36.0,199.0
2025-01-08 00:00:00,UA,21,198,-18.0,-8.0,-4.0,8.0,37.0,250.0
2025-01-08 00:00:00,WN,6,1533,-14.0,-6.0,-4.0,-1.0,4.0,175.0
2025-01-08 00:00:00,WN,10,1394,-14.0,-5.0,-2.0,3.0,17.0,258.0
2025-01-08 00:00:00,WN,13,1605,-19.0,-5.0,-2.0,6.0,24.0,484.0
2025-01-08 00:00:00,WN,16,1434,-15.0,-5.0,-2.0,7.0,30.0,475.0
2025-01-08 00:00:00,WN,20,1006,-17.0,-5.0,-1.0,9.0,25.0,156.0
2025-01-15 00:00:00,AA,8,1287,-16.0,-6.0,-3.0,0.0,13.0,2336.0
2025-01-15 00:00:00,AA,17,1040,-16.0,-5.0,-2.0,9.0,35.0,1185.0
2025-01-15 00:00:00,AA,21,540,-17.0,-4.0,-1.0,14.0,40.0,751.0
2025-01-15 00:00:00,DL,1,14,-11.0,-9.0,-5.0,2.0,27.0,105.0
2025-01-15 00:00:00,DL,6,1212,-21.0,-7.0,-4.0,0.0,13.0,492.0
2025-01-15 00:00:00,DL,7,1500,-21.0,-6.0,-3.0,1.0,16.0,894.0
2025-01-15 00:00:00,DL,9,847,-19.0,-6.0,-3.0,4.0,26.0,302.0
2025-01-15 00:00:00,DL,11,1217,-19.0,-5.0,-2.0,8.0,35.0,496.0
2025-01-15 00:00:00,DL,16,783,-19.0,-6.0,-1.0,13.0,46.0,1061.0
2025-01-15 00:00:00,DL,20,488,-17.0,-5.0,0.0,21.0,65.0,677.0
2025-01-15 00:00:00,DL,21,507,-23.0,-6.0,-2.0,9.0,43.0,888.0
2025-01-15 00:00:00,UA,9,977,-15.0,-6.0,-3.0,3.0,21.0,702.0
2025-01-15 00:00:00,UA,10,793,-21.0,-6.0,-3.0,2.0,20.0,452.0
2025-01-15 00:00:00,UA,11,793,-14.0,-5.0,-2.0,7.0,26.0,699.0
2025-01-15 00:00:00,UA,13,877,-19.0,-6.0,-2.0,5.0,27.0,344.0
2025-01-15 00:00:00,UA,21,189,-13.0,-7.0,-4.0,5.0,31.0,255.0
2025-01-15 00:00:00,WN,7,1344,-14.0,-5.0,-3.0,0.0,6.0,481.0
2025-01-15 00:00:00,WN,12,1400,-13.0,-4.0,-1.0,7.0,25.0,267.0
2025-01-15 00:00:00,WN,14,1531,-15.0,-4.0,0.0,9.0,28.0,317.0
2025-01-22 00:00:00,DL,1,14,-15.0,-9.0,-6.0,35.0,73.0,82.0
2025-01-22 00:00:00,DL,6,1213,-23.0,-8.0,-5.0,-1.0,10.0,970.0
2025-01-22 00:00:00,DL,10,1006,-25.0,-7.0,-3.0,9.0,50.0,504.0
2025-01-22 00:00:00,DL,12,1138,-21.0,-6.0,-3.0,10.0,55.0,396.0
2025-01-22 00:00:00,DL,15,1203,-25.0,-6.0,-2.0,11.0,49.0,329.0
2025-01-22 00:00:00,DL,19,942,-28.0,-7.0,-3.0,13.0,50.0,1107.0
2025-01-22 00:00:00,DL,20,590,-19.0,-6.0,-2.0,10.0,40.0,299.0
2025-01-22 00:00:00,UA,0,19,-13.0,-7.0,-2.0,5.0,35.0,43.0
2025-01-22 00:00:00,UA,11,795,-18.0,-6.0,-3.0,3.0,20.0,483.0
2025-01-22 00:00:00,UA,17,988,-21.0,-7.0,-3.0,3.0,24.0,740.0
2025-01-22 00:00:00,UA,20,557,-20.0,-7.0,-2.0,8.0,32.0,220.0
2025-01-22 00:00:00,UA,21,197,-21.0,-9.0,-5.0,-1.0,11.0,111.0
2025-01-22 00:00:00,WN,15,1546,-15.0,-5.0,-2.0,5.0,23.0,332.0
2025-01-22 00:00:00,WN,21,226,-14.0,-6.0,-3.0,4.0,19.0,102.0
2025-01-22 00:00:00,WN,22,3,-13.0,-13.0,-8.0,7.0,7.0,7.0
2025-01-29 00:00:00,AA,0,43,-18.0,-7.0,-4.0,0.0,8.0,63.0
2025-01-29 00:00:00,AA,1,2,7.0,7.0,7.0,13.0,13.0,13.0
2025-01-29 00:00:00,AA,6,1185,-16.0,-8.0,-5.0,-2.0,5.0,939.0
2025-01-29 00:00:00,AA,7,1249,-20.0,-8.0,-5.0,-2.0,6.0,1368.0
2025-01-29 00:00:00,AA,9,899,-17.0,-6.0,-4.0,0.0,16.0,1906.0
2025-01-29 00:00:00,AA,15,805,-16.0,-6.0,-3.0,4.0,35.0,397.0
2025-01-29 00:00:00,AA,19,820,-23.0,-7.0,-3.0,7.0,40.0,270.0
2025-01-29 00:00:00,AA,21,536,-18.0,-6.0,-3.0,7.0,36.0,468.0
2025-01-29 00:00:00,AA,22,460,-20.0,-7.0,-4.0,2.0,27.0,431.0
2025-01-29 00:00:00,AA,23,154,-19.0,-8.0,-4.0,0.0,10.0,126.0
2025-01-29 00:00:00,DL,1,14,-14.0,-10.0,-7.0,13.0,72.0,76.0
2025-01-29 00:00:00,DL,10,1032,-26.0,-8.0,-5.0,-1.0,14.0,706.0
2025-01-29 00:00:00,DL,12,1150,-22.0,-8.0,-4.0,1.0,21.0,478.0
2025-01-29 00:00:00,DL,13,984,-21.0,-7.0,-4.0,3.0,28.0,360.0
2025-01-29 00:00:00,DL,16,852,-26.0,-7.0,-3.0,6.0,27.0,366.0
2025-01-29 00:00:00,DL,19,879,-25.0,-8.0,-4.0,4.0,26.0,959.0
2025-01-29 00:00:00,UA,0,21,-11.0,-7.0,-4.0,-1.0,4.0,58.0
2025-01-29 00:00:00,UA,2,7,-14.0,-9.0,-8.0,4.0,8.0,8.0
2025-01-29 00:00:00,UA,8,1225,-18.0,-8.0,-5.0,-1.0,8.0,464.0
2025-01-29 00:00:00,UA,9,1025,-19.0,-7.0,-4.0,1.0,16.0,401.0
2025-01-29 00:00:00,WN,6,1596,-14.0,-6.0,-4.0,-2.0,1.0,293.0
2025-01-29 00:00:00,WN,8,1722,-14.0,-6.0,-3.0,-1.0,8.0,329.0
2025-01-29 00:00:00,WN,14,1553,-15.0,-5.0,-2.0,3.0,18.0,327.0
2025-01-29 00:00:00,WN,19,931,-15.0,-6.0,-3.0,5.0,24.0,220.0
2025-02-05 00:00:00,AA,1,2,-2.0,-2.0,-2.0,6.0,6.0,6.0
2025-02-05 00:00:00,AA,6,1171,-16.0,-8.0,-5.0,-2.0,5.0,1675.0
2025-02-05 00:00:00,AA,10,934,-16.0,-6.0,-3.0,2.0,21.0,547.0
2025-02-05 00:00:00,AA,16,970,-25.0,-6.0,-3.0,4.0,31.0,489.0
2025-02-05 00:00:00,AA,17,1053,-18.0,-6.0,-3.0,6.0,40.0,743.0
2025-02-05 00:00:00,AA,20,641,-20.0,-6.0,-3.0,5.0,30.0,517.0
2025-02-05 00:00:00,AA,22,454,-18.0,-6.0,-4.0,1.0,20.0,685.0
2025-02-05 00:00:00,DL,8,1180,-20.0,-7.0,-4.0,0.0,16.0,324.0
2025-02-05 00:00:00,DL,16,835,-21.0,-7.0,-3.0,3.0,24.0,376.0
2025-02-05 00:00:00,DL,21,526,-23.0,-7.0,-3.0,4.0,28.0,911.0
2025-02-05 00:00:00,DL,22,575,-17.0,-7.0,-3.0,1.0,15.0,790.0
2025-02-05 00:00:00,DL,23,149,-17.0,-8.0,-4.0,5.0,17.0,82.0
2025-02-05 00:00:00,UA,7,1133,-19.0,-8.0,-5.0,-2.0,6.0,484.0
2025-02-05 00:00:00,UA,12,913,-19.0,-6.0,-3.0,7.0,43.0,651.0
2025-02-05 00:00:00,UA,13,903,-21.0,-6.0,-3.0,7.0,37.0,634.0
2025-02-05 00:00:00,UA,23,196,-15.0,-8.0,-5.0,2.0,18.0,329.0
2025-02-05 00:00:00,WN,8,1773,-15.0,-5.0,-3.0,0.0,10.0,262.0
2025-02-05 00:00:00,WN,9,1569,-13.0,-5.0,-2.0,1.0,13.0,267.0
2025-02-05 00:00:00,WN,14,1565,-15.0,-5.0,-1.0,8.0,26.0,268.0
2025-02-05 00:00:00,WN,15,1569,-15.0,-5.0,0.0,12.0,35.0,301.0
2025-02-05 00:00:00,WN,16,1515,-17.0,-5.0,-1.0,9.0,33.0,302.0
2025-02-05 00:00:00,WN,19,1222,-19.0,-5.0,-1.0,12.0,39.0,261.0
2025-02-05 00:00:00,WN,22,8,-9.0,-8.0,-5.0,-5.0,21.0,21.0
2025-02-12 00:00:00,AA,0,67,-12.0,-6.0,-2.0,13.0,31.0,485.0
2025-02-12 00:00:00,AA,8,1331,-15.0,-5.0,-3.0,6.0,41.0,1690.0
2025-02-12 00:00:00,AA,11,1099,-13.0,-4.0,0.0,18.0,57.0,620.0
2025-02-12 00:00:00,AA,13,942,-13.0,-3.0,1.0,23.0,60.0,1192.0
2025-02-12 00:00:00,AA,18,1049,-18.0,-3.0,4.0,35.0,88.0,2174.0
2025-02-12 00:00:00,DL,6,1257,-16.0,-6.0,-3.0,3.0,31.0,925.0
2025-02-12 00:00:00,DL,10,1019,-17.0,-4.0,2.0,25.0,64.0,442.0
2025-02-12 00:00:00,DL,12,1179,-16.0,-3.0,5.0,34.0,82.0,1160.0
2025-02-12 00:00:00,DL,13,977,-17.0,-3.0,6.0,36.0,93.0,716.0
2025-02-12 00:00:00,DL,22,583,-17.0,-2.0,6.0,36.0,86.0,780.0
2025-02-12 00:00:00,UA,12,834,-16.0,-4.0,0.0,18.0,69.0,540.0
2025-02-12 00:00:00,UA,16,938,-16.0,-3.0,4.0,31.0,115.0,904.0
2025-02-12 00:00:00,UA,17,980,-20.0,-3.0,5.0,30.0,104.0,796.0
2025-02-12 00:00:00,UA,22,218,-14.0,-5.0,0.0,11.0,41.0,599.0
2025-02-12 00:00:00,WN,5,989,-14.0,-5.0,-2.0,0.0,11.0,384.0
2025-02-12 00:00:00,WN,7,1387,-13.0,-5.0,-2.0,1.0,15.0,255.0
2025-02-12 00:00:00,WN,11,1568,-15.0,-3.0,1.0,17.0,52.0,571.0
2025-02-19 00:00:00,AA,5,638,-17.0,-8.0,-5.0,-1.0,14.0,3092.0
2025-02-19 00:00:00,AA,9,889,-15.0,-5.0,-2.0,3.0,28.0,1986.0
2025-02-19 00:00:00,AA,13,933,-15.0,-5.0,-1.0,13.0,47.0,1115.0
2025-02-19 00:00:00,AA,14,1032,-19.0,-5.0,-1.0,14.0,56.0,1137.0
2025-02-19 00:00:00,AA,16,1025,-16.0,-5.0,-1.0,13.0,52.0,1472.0
2025-02-19 00:00:00,AA,22,551,-18.0,-6.0,-2.0,14.0,46.0,1105.0
2025-02-19 00:00:00,DL,5,472,-20.0,-8.0,-5.0,-1.0,6.0,374.0
