window_start,window_end,airline,num_flights,completed,cancelled,diverted,dep_delay_mean,cancellation_rate,late_departure_rate
"2025-01-01 19:00:00","2025-01-01 20:00:00",AA,130,130,0,0,5.207692307692308,0.0,18.46153846153846
"2025-01-01 19:00:00","2025-01-01 20:00:00",DL,73,73,0,0,-0.8767123287671232,0.0,4.109589041095891
"2025-01-01 19:00:00","2025-01-01 20:00:00",UA,104,100,3,1,12.881188118811881,2.8846153846153846,15.841584158415841
"2025-01-01 19:00:00","2025-01-01 20:00:00",WN,216,216,0,0,8.449074074074074,0.0,22.22222222222222
"2025-01-01 20:00:00","2025-01-01 21:00:00",AA,131,131,0,0,8.312977099236642,0.0,16.793893129770993
"2025-01-01 20:00:00","2025-01-01 21:00:00",DL,51,51,0,0,8.431372549019608,0.0,17.647058823529413
"2025-01-01 20:00:00","2025-01-01 21:00:00",UA,116,115,1,0,7.130434782608695,0.8620689655172413,16.52173913043478
"2025-01-01 20:00:00","2025-01-01 21:00:00",WN,172,172,0,0,6.3313953488372094,0.0,14.534883720930232
"2025-01-01 21:00:00","2025-01-01 22:00:00",AA,87,87,0,0,11.885057471264368,0.0,19.54022988505747
"2025-01-01 21:00:00","2025-01-01 22:00:00",DL,76,76,0,0,0.47368421052631576,0.0,9.210526315789474
"2025-01-01 21:00:00","2025-01-01 22:00:00",UA,57,57,0,0,6.5964912280701755,0.0,21.05263157894737
"2025-01-01 21:00:00","2025-01-01 22:00:00",WN,23,23,0,0,8.608695652173912,0.0,17.391304347826086
"2025-01-01 22:00:00","2025-01-01 23:00:00",AA,83,83,0,0,5.349397590361446,0.0,8.433734939759036
"2025-01-01 22:00:00","2025-01-01 23:00:00",DL,68,68,0,0,14.161764705882353,0.0,11.764705882352942
"2025-01-01 22:00:00","2025-01-01 23:00:00",UA,49,48,0,1,1.8571428571428572,0.0,8.16326530612245
"2025-01-01 23:00:00","2025-01-02 00:00:00",AA,34,34,0,0,1.2647058823529411,0.0,8.823529411764707
"2025-01-01 23:00:00","2025-01-02 00:00:00",DL,21,21,0,0,-4.380952380952381,0.0,0.0
"2025-01-01 23:00:00","2025-01-02 00:00:00",UA,46,46,0,0,1.1304347826086956,0.0,10.869565217391305
"2025-01-02 00:00:00","2025-01-02 01:00:00",AA,15,15,0,0,-0.26666666666666666,0.0,6.666666666666667
"2025-01-02 00:00:00","2025-01-02 01:00:00",DL,1,1,0,0,-9.0,0.0,0.0
"2025-01-02 00:00:00","2025-01-02 01:00:00",UA,9,9,0,0,12.0,0.0,33.333333333333336
"2025-01-02 01:00:00","2025-01-02 02:00:00",AA,2,2,0,0,-8.0,0.0,0.0
"2025-01-02 01:00:00","2025-01-02 02:00:00",DL,2,2,0,0,7.0,0.0,50.0
"2025-01-02 01:00:00","2025-01-02 02:00:00",UA,1,1,0,0,-16.0,0.0,0.0
"2025-01-02 02:00:00","2025-01-02 03:00:00",UA,1,1,0,0,-6.0,0.0,0.0
"2025-01-02 03:00:00","2025-01-02 04:00:00",DL,1,1,0,0,-3.0,0.0,0.0
"2025-01-02 05:00:00","2025-01-02 06:00:00",AA,115,114,0,1,0.4434782608695652,0.0,6.956521739130435
"2025-01-02 05:00:00","2025-01-02 06:00:00",DL,58,58,0,0,-2.8620689655172415,0.0,1.7241379310344827
"2025-01-02 05:00:00","2025-01-02 06:00:00",UA,47,45,2,0,8.2,4.25531914893617,8.88888888888889
"2025-01-02 05:00:00","2025-01-02 06:00:00",WN,218,218,0,0,-2.5642201834862384,0.0,1.834862385321101
"2025-01-02 06:00:00","2025-01-02 07:00:00",AA,182,182,0,0,-0.46153846153846156,0.0,5.4945054945054945
"2025-01-02 06:00:00","2025-01-02 07:00:00",DL,176,175,0,1,-0.5397727272727273,0.0,6.818181818181818
"2025-01-02 06:00:00","2025-01-02 07:00:00",UA,135,135,0,0,2.8814814814814813,0.0,15.555555555555555
"2025-01-02 06:00:00","2025-01-02 07:00:00",WN,299,298,1,0,1.174496644295302,0.33444816053511706,4.026845637583893
"2025-01-02 07:00:00","2025-01-02 08:00:00",AA,186,185,0,1,5.166666666666667,0.0,9.13978494623656
"2025-01-02 07:00:00","2025-01-02 08:00:00",DL,223,223,0,0,1.0807174887892377,0.0,8.968609865470851
"2025-01-02 07:00:00","2025-01-02 08:00:00",UA,178,176,1,1,-0.15819209039548024,0.5617977528089888,6.779661016949152
"2025-01-02 07:00:00","2025-01-02 08:00:00",WN,213,207,0,6,-1.2206572769953052,0.0,3.755868544600939
"2025-01-02 08:00:00","2025-01-02 09:00:00",AA,183,182,0,1,5.934426229508197,0.0,13.114754098360656
"2025-01-02 08:00:00","2025-01-02 09:00:00",DL,168,166,0,2,2.255952380952381,0.0,8.928571428571429
"2025-01-02 08:00:00","2025-01-02 09:00:00",UA,176,172,2,2,6.695402298850575,1.1363636363636365,10.919540229885058
"2025-01-02 08:00:00","2025-01-02 09:00:00",WN,255,252,1,2,2.8661417322834644,0.39215686274509803,9.448818897637794
"2025-01-02 09:00:00","2025-01-02 10:00:00",AA,132,132,0,0,1.2121212121212122,0.0,10.606060606060606
"2025-01-02 09:00:00","2025-01-02 10:00:00",DL,122,122,0,0,3.262295081967213,0.0,13.934426229508198
"2025-01-02 09:00:00","2025-01-02 10:00:00",UA,125,125,0,0,8.176,0.0,14.4
"2025-01-02 09:00:00","2025-01-02 10:00:00",WN,238,238,0,0,7.899159663865547,0.0,10.504201680672269
"2025-01-02 10:00:00","2025-01-02 11:00:00",AA,140,139,0,1,5.85,0.0,14.285714285714286
"2025-01-02 10:00:00","2025-01-02 11:00:00",DL,142,142,0,0,6.78169014084507,0.0,16.197183098591548
"2025-01-02 10:00:00","2025-01-02 11:00:00",UA,109,108,1,0,5.342592592592593,0.9174311926605505,11.11111111111111
"2025-01-02 10:00:00","2025-01-02 11:00:00",WN,228,226,1,1,7.3039647577092515,0.43859649122807015,11.894273127753303
"2025-01-02 11:00:00","2025-01-02 12:00:00",AA,157,157,0,0,3.9363057324840764,0.0,12.738853503184714
"2025-01-02 11:00:00","2025-01-02 12:00:00",DL,188,188,0,0,11.0,0.0,15.425531914893616
"2025-01-02 11:00:00","2025-01-02 12:00:00",UA,117,115,2,0,5.860869565217391,1.7094017094017093,12.173913043478262
"2025-01-02 11:00:00","2025-01-02 12:00:00",WN,218,217,1,0,7.129032258064516,0.45871559633027525,14.285714285714286
"2025-01-02 12:00:00","2025-01-02 13:00:00",AA,137,137,0,0,10.218978102189782,0.0,16.05839416058394
"2025-01-02 12:00:00","2025-01-02 13:00:00",DL,158,157,1,0,8.904458598726114,0.6329113924050633,19.10828025477707
"2025-01-02 12:00:00","2025-01-02 13:00:00",UA,112,112,0,0,0.9553571428571429,0.0,8.035714285714286
"2025-01-02 12:00:00","2025-01-02 13:00:00",WN,254,252,1,1,11.043478260869565,0.3937007874015748,19.76284584980237
"2025-01-02 13:00:00","2025-01-02 14:00:00",AA,150,150,0,0,19.866666666666667,0.0,18.666666666666668
"2025-01-02 13:00:00","2025-01-02 14:00:00",DL,127,126,1,0,9.079365079365079,0.7874015748031497,16.666666666666668
"2025-01-02 13:00:00","2025-01-02 14:00:00",UA,126,125,1,0,8.872,0.7936507936507936,16.0
"2025-01-02 13:00:00","2025-01-02 14:00:00",WN,215,215,0,0,9.855813953488372,0.0,18.6046511627907
"2025-01-02 14:00:00","2025-01-02 15:00:00",AA,128,128,0,0,10.390625,0.0,21.09375
"2025-01-02 14:00:00","2025-01-02 15:00:00",DL,139,138,1,0,10.159420289855072,0.7194244604316546,18.115942028985508
"2025-01-02 14:00:00","2025-01-02 15:00:00",UA,119,118,0,1,8.621848739495798,0.0,14.285714285714286
"2025-01-02 14:00:00","2025-01-02 15:00:00",WN,222,220,1,1,12.497737556561086,0.45045045045045046,22.171945701357465
"2025-01-02 15:00:00","2025-01-02 16:00:00",AA,124,124,0,0,20.81451612903226,0.0,21.774193548387096
"2025-01-02 15:00:00","2025-01-02 16:00:00",DL,162,160,1,1,6.807453416149069,0.6172839506172839,18.633540372670808
"2025-01-02 15:00:00","2025-01-02 16:00:00",UA,76,76,0,0,10.31578947368421,0.0,17.105263157894736
"2025-01-02 15:00:00","2025-01-02 16:00:00",WN,242,242,0,0,13.723140495867769,0.0,26.446280991735538
"2025-01-02 16:00:00","2025-01-02 17:00:00",AA,154,154,0,0,11.331168831168831,0.0,19.48051948051948
"2025-01-02 16:00:00","2025-01-02 17:00:00",DL,122,120,1,1,12.661157024793388,0.819672131147541,25.619834710743802
"2025-01-02 16:00:00","2025-01-02 17:00:00",UA,141,139,1,1,5.4714285714285715,0.7092198581560284,12.142857142857142
"2025-01-02 16:00:00","2025-01-02 17:00:00",WN,227,224,2,1,11.044444444444444,0.8810572687224669,21.333333333333332
"2025-01-02 17:00:00","2025-01-02 18:00:00",AA,151,151,0,0,11.801324503311259,0.0,15.894039735099337
"2025-01-02 17:00:00","2025-01-02 18:00:00",DL,152,151,0,1,8.907894736842104,0.0,18.42105263157895
"2025-01-02 17:00:00","2025-01-02 18:00:00",UA,135,135,0,0,6.977777777777778,0.0,13.333333333333334
"2025-01-02 17:00:00","2025-01-02 18:00:00",WN,212,211,0,1,11.391509433962264,0.0,24.056603773584907
"2025-01-02 18:00:00","2025-01-02 19:00:00",AA,162,159,0,3,13.191358024691358,0.0,21.604938271604937
"2025-01-02 18:00:00","2025-01-02 19:00:00",DL,159,158,0,1,15.339622641509434,0.0,20.12578616352201
"2025-01-02 18:00:00","2025-01-02 19:00:00",UA,140,139,0,1,12.735714285714286,0.0,22.857142857142858
"2025-01-02 18:00:00","2025-01-02 19:00:00",WN,241,236,1,4,10.129166666666666,0.4149377593360996,24.166666666666668
"2025-01-02 19:00:00","2025-01-02 20:00:00",AA,152,150,0,2,10.855263157894736,0.0,21.710526315789473
"2025-01-02 19:00:00","2025-01-02 20:00:00",DL,135,131,0,4,10.622222222222222,0.0,24.444444444444443
"2025-01-02 19:00:00","2025-01-02 20:00:00",UA,104,97,0,7,9.26923076923077,0.0,19.23076923076923
"2025-01-02 19:00:00","2025-01-02 20:00:00",WN,217,198,6,13,11.654028436018958,2.7649769585253456,24.644549763033176
"2025-01-02 20:00:00","2025-01-02 21:00:00",AA,134,133,0,1,15.895522388059701,0.0,30.597014925373134
"2025-01-02 20:00:00","2025-01-02 21:00:00",DL,77,76,0,1,5.454545454545454,0.0,23.376623376623378
"2025-01-02 20:00:00","2025-01-02 21:00:00",UA,121,117,0,4,16.90909090909091,0.0,28.925619834710744
"2025-01-02 20:00:00","2025-01-02 21:00:00",WN,280,264,12,4,11.283582089552239,4.285714285714286,26.492537313432837
"2025-01-02 21:00:00","2025-01-02 22:00:00",AA,96,94,0,2,24.427083333333332,0.0,28.125
"2025-01-02 21:00:00","2025-01-02 22:00:00",DL,91,90,0,1,18.384615384615383,0.0,24.175824175824175
"2025-01-02 21:00:00","2025-01-02 22:00:00",UA,57,56,0,1,25.29824561403509,0.0,26.31578947368421
"2025-01-02 21:00:00","2025-01-02 22:00:00",WN,185,170,13,2,10.988372093023257,7.027027027027027,25.58139534883721
"2025-01-02 22:00:00","2025-01-02 23:00:00",AA,91,91,0,0,24.692307692307693,0.0,28.571428571428573
"2025-01-02 22:00:00","2025-01-02 23:00:00",DL,107,107,0,0,26.953271028037385,0.0,16.822429906542055
"2025-01-02 22:00:00","2025-01-02 23:00:00",UA,50,50,0,0,25.5,0.0,24.0
"2025-01-02 22:00:00","2025-01-02 23:00:00",WN,136,131,4,1,8.75,2.9411764705882355,19.696969696969695
"2025-01-02 23:00:00","2025-01-03 00:00:00",AA,40,40,0,0,19.75,0.0,20.0
"2025-01-02 23:00:00","2025-01-03 00:00:00",DL,36,36,0,0,4.916666666666667,0.0,16.666666666666668
"2025-01-02 23:00:00","2025-01-03 00:00:00",UA,49,49,0,0,8.714285714285714,0.0,16.3265306122449
"2025-01-03 00:00:00","2025-01-03 01:00:00",AA,16,16,0,0,8.625,0.0,25.0
"2025-01-03 00:00:00","2025-01-03 01:00:00",DL,2,2,0,0,5.0,0.0,50.0
"2025-01-03 00:00:00","2025-01-03 01:00:00",UA,9,9,0,0,18.22222222222222,0.0,22.22222222222222
"2025-01-03 01:00:00","2025-01-03 02:00:00",AA,3,3,0,0,-4.666666666666667,0.0,0.0
"2025-01-03 01:00:00","2025-01-03 02:00:00",DL,2,2,0,0,15.0,0.0,50.0
"2025-01-03 01:00:00","2025-01-03 02:00:00",UA,1,1,0,0,-15.0,0.0,0.0
"2025-01-03 02:00:00","2025-01-03 03:00:00",UA,1,1,0,0,-8.0,0.0,0.0
"2025-01-03 03:00:00","2025-01-03 04:00:00",DL,1,1,0,0,-4.0,0.0,0.0
"2025-01-03 05:00:00","2025-01-03 06:00:00",AA,115,115,0,0,7.626086956521739,0.0,5.217391304347826
"2025-01-03 05:00:00","2025-01-03 06:00:00",DL,61,61,0,0,7.721311475409836,0.0,9.836065573770492
"2025-01-03 05:00:00","2025-01-03 06:00:00",UA,47,47,0,0,-2.872340425531915,0.0,0.0
"2025-01-03 05:00:00","2025-01-03 06:00:00",WN,183,181,0,2,0.9180327868852459,0.0,3.278688524590164
"2025-01-03 06:00:00","2025-01-03 07:00:00",AA,173,173,0,0,19.15606936416185,0.0,13.872832369942197
"2025-01-03 06:00:00","2025-01-03 07:00:00",DL,175,175,0,0,4.777142857142858,0.0,9.714285714285714
"2025-01-03 06:00:00","2025-01-03 07:00:00",UA,136,136,0,0,10.669117647058824,0.0,10.294117647058824
"2025-01-03 06:00:00","2025-01-03 07:00:00",WN,305,293,12,0,5.764505119453925,3.9344262295081966,7.167235494880546
"2025-01-03 07:00:00","2025-01-03 08:00:00",AA,190,190,0,0,14.821052631578947,0.0,10.526315789473685
"2025-01-03 07:00:00","2025-01-03 08:00:00",DL,220,220,0,0,8.213636363636363,0.0,12.272727272727273
"2025-01-03 07:00:00","2025-01-03 08:00:00",UA,177,176,0,1,22.48587570621469,0.0,21.468926553672315
"2025-01-03 07:00:00","2025-01-03 08:00:00",WN,204,192,12,0,12.067708333333334,5.882352941176471,17.708333333333332
"2025-01-03 08:00:00","2025-01-03 09:00:00",AA,179,178,0,1,9.195530726256983,0.0,10.614525139664805
"2025-01-03 08:00:00","2025-01-03 09:00:00",DL,164,164,0,0,11.640243902439025,0.0,13.414634146341463
"2025-01-03 08:00:00","2025-01-03 09:00:00",UA,174,174,0,0,8.166666666666666,0.0,13.793103448275861
"2025-01-03 08:00:00","2025-01-03 09:00:00",WN,257,250,7,0,12.148,2.7237354085603114,19.6
"2025-01-03 09:00:00","2025-01-03 10:00:00",AA,135,135,0,0,10.118518518518519,0.0,13.333333333333334
"2025-01-03 09:00:00","2025-01-03 10:00:00",DL,125,125,0,0,6.504,0.0,15.2
"2025-01-03 09:00:00","2025-01-03 10:00:00",UA,122,122,0,0,22.581967213114755,0.0,27.868852459016395
"2025-01-03 09:00:00","2025-01-03 10:00:00",WN,226,225,0,1,19.699115044247787,0.0,26.548672566371682
"2025-01-03 10:00:00","2025-01-03 11:00:00",AA,139,139,0,0,9.39568345323741,0.0,18.705035971223023
"2025-01-03 10:00:00","2025-01-03 11:00:00",DL,141,141,0,0,10.73758865248227,0.0,19.148936170212767
"2025-01-03 10:00:00","2025-01-03 11:00:00",UA,108,108,0,0,13.472222222222221,0.0,25.0
"2025-01-03 10:00:00","2025-01-03 11:00:00",WN,231,228,1,2,15.404347826086957,0.4329004329004329,23.043478260869566
"2025-01-03 11:00:00","2025-01-03 12:00:00",AA,156,156,0,0,11.365384615384615,0.0,16.025641025641026
"2025-01-03 11:00:00","2025-01-03 12:00:00",DL,186,186,0,0,8.28494623655914,0.0,14.516129032258064
"2025-01-03 11:00:00","2025-01-03 12:00:00",UA,118,118,0,0,23.60169491525424,0.0,34.74576271186441
"2025-01-03 11:00:00","2025-01-03 12:00:00",WN,229,228,0,1,17.5764192139738,0.0,28.820960698689955
"2025-01-03 12:00:00","2025-01-03 13:00:00",AA,137,137,0,0,11.102189781021897,0.0,27.73722627737226
"2025-01-03 12:00:00","2025-01-03 13:00:00",DL,156,156,0,0,10.147435897435898,0.0,17.307692307692307
"2025-01-03 12:00:00","2025-01-03 13:00:00",UA,112,112,0,0,20.401785714285715,0.0,23.214285714285715
"2025-01-03 12:00:00","2025-01-03 13:00:00",WN,236,236,0,0,21.8135593220339,0.0,38.13559322033898
"2025-01-03 13:00:00","2025-01-03 14:00:00",AA,142,142,0,0,12.535211267605634,0.0,19.014084507042252
"2025-01-03 13:00:00","2025-01-03 14:00:00",DL,127,127,0,0,10.614173228346457,0.0,22.834645669291337
"2025-01-03 13:00:00","2025-01-03 14:00:00",UA,126,124,2,0,23.282258064516128,1.5873015873015872,39.516129032258064
"2025-01-03 13:00:00","2025-01-03 14:00:00",WN,231,230,1,0,25.76086956521739,0.4329004329004329,35.65217391304348
"2025-01-03 14:00:00","2025-01-03 15:00:00",AA,133,133,0,0,34.61654135338346,0.0,29.32330827067669
"2025-01-03 14:00:00","2025-01-03 15:00:00",DL,138,138,0,0,21.195652173913043,0.0,21.014492753623188
"2025-01-03 14:00:00","2025-01-03 15:00:00",UA,121,121,0,0,25.59504132231405,0.0,33.88429752066116
"2025-01-03 14:00:00","2025-01-03 15:00:00",WN,234,234,0,0,25.38888888888889,0.0,41.88034188034188
"2025-01-03 15:00:00","2025-01-03 16:00:00",AA,124,124,0,0,16.919354838709676,0.0,29.838709677419356
"2025-01-03 15:00:00","2025-01-03 16:00:00",DL,164,164,0,0,20.24390243902439,0.0,23.170731707317074
"2025-01-03 15:00:00","2025-01-03 16:00:00",UA,73,73,0,0,19.71232876712329,0.0,32.87671232876713
"2025-01-03 15:00:00","2025-01-03 16:00:00",WN,222,222,0,0,25.95945945945946,0.0,40.54054054054054
"2025-01-03 16:00:00","2025-01-03 17:00:00",AA,146,146,0,0,19.21917808219178,0.0,29.45205479452055
"2025-01-03 16:00:00","2025-01-03 17:00:00",DL,117,117,0,0,18.64957264957265,0.0,23.931623931623932
"2025-01-03 16:00:00","2025-01-03 17:00:00",UA,140,138,0,2,24.007142857142856,0.0,35.0
"2025-01-03 16:00:00","2025-01-03 17:00:00",WN,239,238,1,0,27.08823529411765,0.41841004184100417,46.63865546218487
"2025-01-03 17:00:00","2025-01-03 18:00:00",AA,139,139,0,0,13.532374100719425,0.0,25.899280575539567
"2025-01-03 17:00:00","2025-01-03 18:00:00",DL,151,151,0,0,9.748344370860927,0.0,17.218543046357617
"2025-01-03 17:00:00","2025-01-03 18:00:00",UA,127,126,1,0,22.50793650793651,0.7874015748031497,34.92063492063492
"2025-01-03 17:00:00","2025-01-03 18:00:00",WN,237,237,0,0,27.873417721518987,0.0,45.56962025316456
"2025-01-03 18:00:00","2025-01-03 19:00:00",AA,154,153,0,1,19.623376623376622,0.0,29.22077922077922
"2025-01-03 18:00:00","2025-01-03 19:00:00",DL,163,163,0,0,12.54601226993865,0.0,21.47239263803681
"2025-01-03 18:00:00","2025-01-03 19:00:00",UA,143,142,1,0,20.471830985915492,0.6993006993006993,31.690140845070424
"2025-01-03 18:00:00","2025-01-03 19:00:00",WN,230,229,1,0,31.14410480349345,0.43478260869565216,48.90829694323144
"2025-01-03 19:00:00","2025-01-03 20:00:00",AA,136,136,0,0,20.25735294117647,0.0,32.35294117647059
"2025-01-03 19:00:00","2025-01-03 20:00:00",DL,135,135,0,0,12.644444444444444,0.0,27.40740740740741
"2025-01-03 19:00:00","2025-01-03 20:00:00",UA,108,108,0,0,15.592592592592593,0.0,33.333333333333336
"2025-01-03 19:00:00","2025-01-03 20:00:00",WN,225,224,0,1,29.30666666666667,0.0,53.77777777777778
"2025-01-03 20:00:00","2025-01-03 21:00:00",AA,131,131,0,0,13.267175572519085,0.0,25.954198473282442
"2025-01-03 20:00:00","2025-01-03 21:00:00",DL,75,75,0,0,17.36,0.0,32.0
"2025-01-03 20:00:00","2025-01-03 21:00:00",UA,117,116,1,0,22.232758620689655,0.8547008547008547,37.06896551724138
"2025-01-03 20:00:00","2025-01-03 21:00:00",WN,286,281,2,3,30.83450704225352,0.6993006993006993,52.11267605633803
"2025-01-03 21:00:00","2025-01-03 22:00:00",AA,86,86,0,0,16.697674418604652,0.0,29.069767441860463
"2025-01-03 21:00:00","2025-01-03 22:00:00",DL,91,91,0,0,15.68131868131868,0.0,29.67032967032967
