ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-01-01 07:00:00,1,13930,40,2,-1.05,84.0,"[(UA,10994,84.00),(OO,11288,37.00)]"
2025-01-01 08:00:00,1,13930,51,7,13.137254901960784,269.0,"[(MQ,13244,269.00),(MQ,12339,134.00),(AA,11278,127.00),(OO,13367,126.00),(MQ,10529,51.00),(UA,12953,42.00),(UA,11292,36.00)]"
2025-01-01 08:00:00,2,12892,49,5,5.040816326530612,115.0,"[(NK,12266,115.00),(DL,11298,50.00),(UA,12266,36.00),(UA,11292,35.00),(OO,14679,32.00)]"
2025-01-01 08:00:00,3,11292,42,4,5.333333333333333,120.0,"[(OO,14812,120.00),(OO,12280,81.00),(F9,14679,44.00),(WN,15016,34.00)]"
2025-01-01 08:00:00,4,11298,65,4,-0.9230769230769231,86.0,"[(AA,11292,86.00),(AA,10423,56.00),(MQ,10747,39.00),(AA,11057,31.00)]"
2025-01-01 08:00:00,5,11433,31,2,3.5483870967741935,65.0,"[(DL,12892,65.00),(DL,14986,60.00)]"
2025-01-01 08:00:00,6,14771,30,1,5.433333333333334,204.0,"[(OO,10372,204.00)]"
2025-01-01 08:00:00,7,10397,46,1,-1.9565217391304348,32.0,"[(DL,14771,32.00)]"
2025-01-01 09:00:00,1,13930,42,8,15.5,134.0,"[(YX,12266,134.00),(OO,11003,103.00),(UA,14893,62.00),(UA,14683,57.00),(UA,10849,49.00),(YX,14122,46.00),(MQ,12278,41.00),(UA,14679,37.00)]"
2025-01-01 09:00:00,2,12892,37,6,26.08108108108108,390.0,"[(OO,13476,390.00),(OO,10372,170.00),(DL,12266,146.00),(OO,14747,143.00),(OO,10849,79.00),(NK,14831,47.00)]"
2025-01-01 09:00:00,3,11292,47,3,6.574468085106383,43.0,"[(WN,14908,43.00),(UA,11066,33.00),(UA,14492,32.00)]"
2025-01-01 09:00:00,4,12889,33,3,5.090909090909091,61.0,"[(WN,12954,61.00),(WN,14679,39.00),(WN,13930,34.00)]"
2025-01-01 09:00:00,5,11057,43,1,-2.813953488372093,31.0,"[(AA,11278,31.00)]"
2025-01-01 09:00:00,6,11298,30,0,-0.7,30.0,[]
2025-01-01 09:00:00,7,10397,49,0,-1.816326530612245,16.0,[]
2025-01-01 09:00:00,8,14107,42,0,-2.0238095238095237,10.0,[]
2025-01-01 10:00:00,1,13930,52,6,10.673076923076923,180.0,"[(MQ,15919,180.00),(OO,14730,100.00),(OO,13342,67.00),(UA,14771,47.00),(AA,13303,40.00),(UA,12892,35.00)]"
2025-01-01 10:00:00,2,12892,33,4,14.515151515151516,214.0,"[(DL,14869,214.00),(OO,10372,120.00),(DL,13495,99.00),(OO,11638,55.00)]"
2025-01-01 10:00:00,3,11298,59,4,5.372881355932203,200.0,"[(AA,14683,200.00),(OH,15249,75.00),(AA,13891,63.00),(AA,14524,39.00)]"
2025-01-01 10:00:00,4,10397,40,2,1.425,150.0,"[(DL,10713,150.00),(DL,11292,35.00)]"
2025-01-01 10:00:00,5,11292,47,0,2.595744680851064,25.0,[]
2025-01-01 11:00:00,1,11292,75,7,8.68,178.0,"[(UA,13502,178.00),(OO,10372,165.00),(F9,15919,56.00),(OO,10599,40.00),(UA,14262,39.00),(OO,14457,33.00),(DL,12953,31.00)]"
2025-01-01 11:00:00,2,11057,52,3,1.3846153846153846,121.0,"[(AA,13303,121.00),(AA,14635,72.00),(AA,11624,44.00)]"
2025-01-01 11:00:00,3,10397,59,3,-0.3728813559322034,49.0,"[(DL,13930,49.00),(DL,14307,36.00),(DL,11109,31.00)]"
2025-01-01 11:00:00,4,14107,38,2,3.3157894736842106,119.0,"[(WN,11066,119.00),(WN,14679,31.00)]"
2025-01-01 11:00:00,5,11298,38,2,2.789473684210526,44.0,"[(B6,10721,44.00),(OO,14674,39.00)]"
2025-01-01 11:00:00,6,14869,39,0,0.0,24.0,[]
2025-01-01 12:00:00,1,11298,52,5,6.3076923076923075,143.0,"[(AA,12094,143.00),(OO,10372,88.00),(OO,11905,49.00),(AA,12264,44.00),(DL,14869,44.00)]"
2025-01-01 12:00:00,2,11292,32,3,7.6875,66.0,"[(WN,14869,66.00),(WN,14683,51.00),(UA,12758,40.00)]"
2025-01-01 12:00:00,3,10397,32,1,0.0625,41.0,"[(DL,13502,41.00)]"
2025-01-01 12:00:00,4,13930,32,0,-3.46875,8.0,[]
2025-01-01 13:00:00,1,13930,30,5,13.266666666666667,140.0,"[(OO,10372,140.00),(UA,12264,102.00),(OO,10408,44.00),(UA,14107,39.00),(YX,12478,36.00)]"
2025-01-01 13:00:00,2,11292,53,5,10.584905660377359,244.0,"[(UA,15016,244.00),(OO,13158,222.00),(OO,12278,63.00),(UA,10423,36.00),(WN,11193,36.00)]"
2025-01-01 13:00:00,3,11057,35,1,-1.5142857142857142,34.0,"[(OH,12992,34.00)]"
2025-01-01 14:00:00,1,13930,47,7,9.361702127659575,137.0,"[(OO,13485,137.00),(OO,10980,69.00),(OO,13184,65.00),(OO,14730,59.00),(UA,11292,52.00),(UA,11278,42.00),(OO,14574,32.00)]"
2025-01-01 14:00:00,2,10397,31,4,4.806451612903226,91.0,"[(UA,12264,91.00),(DL,14771,42.00),(DL,12264,40.00),(WN,15016,36.00)]"
2025-01-01 14:00:00,3,11298,43,3,9.930232558139535,230.0,"[(UA,13930,230.00),(AA,14679,174.00),(F9,14747,61.00)]"
2025-01-01 14:00:00,4,12892,32,3,8.125,70.0,"[(F9,14869,70.00),(OO,14057,50.00),(UA,11618,35.00)]"
2025-01-01 15:00:00,1,11298,39,6,12.58974358974359,195.0,"[(AA,11423,195.00),(AA,11278,85.00),(AA,14107,65.00),(OO,10747,57.00),(AA,14771,46.00),(F9,10397,46.00)]"
2025-01-01 15:00:00,2,13930,34,5,11.382352941176471,99.0,"[(OO,14877,99.00),(AA,14492,81.00),(OO,14696,71.00),(OO,13485,60.00),(AA,10529,36.00)]"
2025-01-01 15:00:00,3,11292,37,2,4.324324324324325,92.0,"[(WN,14570,92.00),(UA,12953,39.00)]"
2025-01-01 16:00:00,1,11433,30,8,22.833333333333332,169.0,"[(OO,13871,169.00),(OO,11042,118.00),(DL,14771,114.00),(DL,14107,65.00),(OO,14696,61.00),(F9,13204,53.00),(OO,11986,43.00),(DL,12889,38.00)]"
2025-01-01 16:00:00,2,11292,46,6,13.565217391304348,178.0,"[(UA,14570,178.00),(OO,14674,136.00),(UA,12173,86.00),(OO,11638,82.00),(UA,13930,79.00),(F9,12266,43.00)]"
2025-01-01 16:00:00,3,11298,50,5,7.96,133.0,"[(AA,13851,133.00),(AA,15370,110.00),(AA,11292,66.00),(OO,12891,44.00),(OO,14842,34.00)]"
2025-01-01 16:00:00,4,10397,30,3,8.966666666666667,132.0,"[(DL,10821,132.00),(F9,14492,117.00),(B6,12478,47.00)]"
2025-01-01 16:00:00,5,11057,43,3,2.2790697674418605,66.0,"[(OH,10397,66.00),(AA,12451,38.00),(AA,13198,38.00)]"
2025-01-01 16:00:00,6,14107,38,1,2.0789473684210527,76.0,"[(AA,11292,76.00)]"
2025-01-01 17:00:00,1,11292,67,11,13.835820895522389,109.0,"[(OO,10372,109.00),(UA,10397,103.00),(OO,11267,78.00),(UA,11057,75.00),(UA,11775,66.00),(WN,14679,50.00),(WN,11259,46.00),(WN,10800,43.00),(WN,12451,37.00),(UA,11618,34.00),(WN,14492,34.00)]"
2025-01-01 17:00:00,2,11298,32,7,18.03125,170.0,"[(OO,10155,170.00),(AA,11193,89.00),(AA,13198,57.00),(F9,12953,48.00),(F9,13204,43.00),(AA,14193,42.00),(AA,11433,36.00)]"
2025-01-01 17:00:00,3,13930,30,3,6.633333333333334,70.0,"[(OO,11977,70.00),(MQ,15096,47.00),(AA,11057,45.00)]"
2025-01-01 17:00:00,4,14107,37,1,3.3783783783783785,62.0,"[(WN,14679,62.00)]"
2025-01-01 18:00:00,1,11298,46,6,12.782608695652174,228.0,"[(AA,10868,228.00),(AA,13342,68.00),(AA,11292,65.00),(AA,13930,50.00),(AA,10721,47.00),(MQ,14730,31.00)]"
2025-01-01 18:00:00,2,11292,36,6,10.75,83.0,"[(OO,11109,83.00),(UA,14122,45.00),(WN,15016,44.00),(UA,13303,36.00),(UA,10529,35.00),(UA,11697,32.00)]"
2025-01-01 18:00:00,3,13930,59,5,8.322033898305085,140.0,"[(OO,14696,140.00),(OO,11146,138.00),(OO,11433,64.00),(AS,14771,60.00),(MQ,11111,34.00)]"
2025-01-01 18:00:00,4,12266,33,4,7.757575757575758,96.0,"[(OO,10372,96.00),(UA,14524,64.00),(F9,13232,48.00),(UA,10397,31.00)]"
2025-01-01 18:00:00,5,12889,30,3,9.6,69.0,"[(WN,13198,69.00),(WN,14107,48.00),(AA,11298,33.00)]"
2025-01-01 18:00:00,6,11057,49,1,2.938775510204082,132.0,"[(AA,14843,132.00)]"
2025-01-01 18:00:00,7,10397,38,1,-1.0263157894736843,56.0,"[(OH,14100,56.00)]"
2025-01-01 19:00:00,1,11298,61,10,10.754098360655737,119.0,"[(OO,11973,119.00),(OO,10372,100.00),(AA,14100,81.00),(AA,10693,75.00),(UA,11292,50.00),(AA,14679,46.00),(AA,12339,34.00),(AA,14524,33.00),(OO,14696,32.00),(AA,12992,31.00)]"
2025-01-01 19:00:00,2,11292,60,9,9.716666666666667,86.0,"[(WN,14831,86.00),(UA,11603,68.00),(WN,12892,66.00),(UA,10849,64.00),(OO,11109,51.00),(WN,13930,42.00),(WN,10849,38.00),(WN,10140,36.00),(UA,14570,35.00)]"
